"","date","month","airline","delay","carrierd","extrmwd","nasd","securityd","latarrd","temperature","humidity","visibility","wind_s","hour_c"
"1","2021-11-01","Nov","JetBlue Airways",45,8,0,0,0,32,61,38,10,15,"noon"
"2","2021-11-01","Nov","Delta Air Lines",1,0,0,0,0,0,61,38,10,15,"noon"
"3","2021-11-01","Nov","Delta Air Lines",32,22,0,0,0,0,61,38,10,15,"noon"
"4","2021-11-01","Nov","JetBlue Airways",34,20,0,0,0,0,61,35,10,11,"noon"
"5","2021-11-01","Nov","JetBlue Airways",77,61,0,0,0,0,61,35,10,11,"noon"
"6","2021-11-01","Nov","Delta Air Lines",121,94,0,0,0,0,61,35,10,11,"noon"
"7","2021-11-01","Nov","JetBlue Airways",59,48,0,0,0,0,61,35,10,11,"noon"
"8","2021-11-01","Nov","Republic Airways",16,12,0,9,0,4,61,35,10,11,"noon"
"9","2021-11-01","Nov","JetBlue Airways",20,0,0,0,0,0,61,36,10,11,"noon"
"10","2021-11-01","Nov","JetBlue Airways",15,0,0,0,0,0,61,36,10,11,"noon"
"11","2021-11-01","Nov","JetBlue Airways",1,0,0,0,0,0,61,36,10,11,"noon"
"12","2021-11-01","Nov","JetBlue Airways",5,0,0,0,0,0,61,36,10,11,"noon"
"13","2021-11-01","Nov","JetBlue Airways",76,56,0,0,0,0,61,36,10,11,"noon"
"14","2021-11-01","Nov","JetBlue Airways",8,0,0,0,0,0,61,36,10,11,"noon"
"15","2021-11-01","Nov","JetBlue Airways",19,0,0,0,0,0,61,36,10,11,"noon"
"16","2021-11-01","Nov","JetBlue Airways",29,9,0,0,0,16,61,34,10,15,"afternoon"
"17","2021-11-01","Nov","JetBlue Airways",17,17,0,3,0,0,61,34,10,15,"afternoon"
"18","2021-11-01","Nov","JetBlue Airways",18,0,0,0,0,0,61,34,10,15,"afternoon"
"19","2021-11-01","Nov","American Airlines",1,0,0,0,0,0,61,34,10,15,"afternoon"
"20","2021-11-01","Nov","JetBlue Airways",41,26,0,0,0,0,61,34,10,15,"afternoon"
"21","2021-11-01","Nov","JetBlue Airways",9,0,0,0,0,0,61,34,10,15,"afternoon"
"22","2021-11-01","Nov","Delta Air Lines",3,0,0,0,0,0,59,36,10,14,"afternoon"
"23","2021-11-01","Nov","JetBlue Airways",1,0,0,0,0,0,59,36,10,14,"afternoon"
"24","2021-11-01","Nov","American Airlines",57,38,0,0,0,0,59,36,10,14,"afternoon"
"25","2021-11-01","Nov","Delta Air Lines",8,0,0,0,0,0,59,36,10,14,"afternoon"
"26","2021-11-01","Nov","Endeavor Air",22,22,0,1,0,0,59,36,10,14,"afternoon"
"27","2021-11-01","Nov","Delta Air Lines",29,0,0,0,0,25,59,36,10,14,"afternoon"
"28","2021-11-01","Nov","American Airlines",4,0,0,0,0,0,59,36,10,14,"afternoon"
"29","2021-11-01","Nov","Alaska Airlines",35,35,0,5,0,0,57,37,10,11,"afternoon"
"30","2021-11-01","Nov","American Airlines",17,0,0,0,0,0,57,37,10,11,"afternoon"
"31","2021-11-01","Nov","Alaska Airlines",2,0,0,0,0,0,57,37,10,11,"afternoon"
"32","2021-11-01","Nov","JetBlue Airways",10,0,0,0,0,0,57,37,10,11,"afternoon"
"33","2021-11-01","Nov","American Airlines",6,0,0,0,0,0,57,37,10,11,"afternoon"
"34","2021-11-01","Nov","JetBlue Airways",4,0,0,0,0,0,56,39,10,9,"afternoon"
"35","2021-11-01","Nov","American Airlines",56,14,0,0,0,25,56,39,10,9,"afternoon"
"36","2021-11-01","Nov","JetBlue Airways",6,0,0,0,0,0,56,39,10,9,"afternoon"
"37","2021-11-01","Nov","JetBlue Airways",51,17,0,7,0,34,56,39,10,9,"afternoon"
"38","2021-11-01","Nov","JetBlue Airways",14,0,0,0,0,0,56,39,10,9,"afternoon"
"39","2021-11-01","Nov","American Airlines",65,1,0,0,0,42,54,42,10,7,"night"
"40","2021-11-01","Nov","Delta Air Lines",11,0,0,0,0,0,54,42,10,7,"night"
"41","2021-11-01","Nov","JetBlue Airways",244,232,0,0,0,0,54,42,10,7,"night"
"42","2021-11-01","Nov","American Airlines",102,95,0,0,0,0,54,42,10,7,"night"
"43","2021-11-01","Nov","Delta Air Lines",7,0,0,0,0,0,54,42,10,7,"night"
"44","2021-11-01","Nov","JetBlue Airways",18,0,0,0,0,0,54,42,10,7,"night"
"45","2021-11-01","Nov","American Airlines",103,103,0,8,0,0,54,42,10,7,"night"
"46","2021-11-01","Nov","Endeavor Air",10,0,0,0,0,0,54,42,10,9,"night"
"47","2021-11-01","Nov","Delta Air Lines",1,0,0,15,0,0,54,42,10,9,"night"
"48","2021-11-01","Nov","Delta Air Lines",3,0,0,0,0,0,54,42,10,9,"night"
"49","2021-11-01","Nov","Delta Air Lines",1,0,0,0,0,0,54,42,10,9,"night"
"50","2021-11-01","Nov","Delta Air Lines",2,0,0,0,0,0,54,42,10,9,"night"
"51","2021-11-01","Nov","JetBlue Airways",11,0,0,0,0,0,54,42,10,9,"night"
"52","2021-11-01","Nov","Delta Air Lines",41,18,0,0,0,0,54,42,10,9,"night"
"53","2021-11-01","Nov","Delta Air Lines",13,0,0,0,0,0,54,42,10,9,"night"
"54","2021-11-01","Nov","Endeavor Air",6,0,0,0,0,0,54,40,10,9,"night"
"55","2021-11-01","Nov","American Airlines",1,1,0,22,0,0,54,40,10,9,"night"
"56","2021-11-01","Nov","Alaska Airlines",2,0,0,0,0,0,54,40,10,9,"night"
"57","2021-11-01","Nov","JetBlue Airways",50,26,0,0,0,0,54,40,10,9,"night"
"58","2021-11-01","Nov","JetBlue Airways",8,0,0,0,0,0,54,40,10,9,"night"
"59","2021-11-01","Nov","JetBlue Airways",4,0,0,0,0,0,54,40,10,9,"night"
"60","2021-11-01","Nov","JetBlue Airways",8,0,0,0,0,0,54,40,10,9,"night"
"61","2021-11-01","Nov","JetBlue Airways",60,18,0,0,0,25,54,40,10,9,"night"
"62","2021-11-01","Nov","JetBlue Airways",90,40,0,0,0,38,51,46,10,8,"night"
"63","2021-11-01","Nov","JetBlue Airways",13,0,0,16,13,0,51,46,10,8,"night"
"64","2021-11-01","Nov","JetBlue Airways",23,6,0,0,0,9,51,46,10,8,"night"
"65","2021-11-01","Nov","JetBlue Airways",35,0,0,8,35,0,51,46,10,8,"night"
"66","2021-11-01","Nov","JetBlue Airways",22,6,0,0,0,12,51,46,10,8,"night"
"67","2021-11-01","Nov","JetBlue Airways",18,0,0,0,0,0,51,46,10,8,"night"
"68","2021-11-01","Nov","JetBlue Airways",69,63,0,0,0,0,51,46,10,8,"night"
"69","2021-11-01","Nov","JetBlue Airways",26,0,0,0,0,0,51,46,10,6,"night"
"70","2021-11-01","Nov","JetBlue Airways",4,0,0,0,0,0,51,46,10,6,"night"
"71","2021-11-01","Nov","JetBlue Airways",5,0,0,0,0,0,51,46,10,6,"night"
"72","2021-11-01","Nov","JetBlue Airways",29,17,0,0,0,0,52,47,10,6,"night"
"73","2021-11-01","Nov","JetBlue Airways",10,0,0,0,0,0,55,69,10,15,"morning"
"74","2021-11-01","Nov","JetBlue Airways",3,0,0,0,0,0,55,69,10,15,"morning"
"75","2021-11-01","Nov","JetBlue Airways",60,49,0,0,0,0,55,69,10,15,"morning"
"76","2021-11-01","Nov","Delta Air Lines",3,0,0,0,0,0,56,70,10,16,"morning"
"77","2021-11-01","Nov","Endeavor Air",64,58,0,0,0,0,56,70,10,16,"morning"
"78","2021-11-01","Nov","Delta Air Lines",5,0,0,0,0,0,56,70,10,16,"morning"
"79","2021-11-01","Nov","Delta Air Lines",2,0,0,0,0,0,56,70,10,16,"morning"
"80","2021-11-01","Nov","American Airlines",1,0,0,0,0,0,56,70,10,16,"morning"
"81","2021-11-01","Nov","Delta Air Lines",13,0,0,0,0,0,56,70,10,16,"morning"
"82","2021-11-01","Nov","Republic Airways",129,118,0,0,0,10,59,60,10,14,"morning"
"83","2021-11-01","Nov","JetBlue Airways",13,0,0,0,0,0,59,60,10,14,"morning"
"84","2021-11-01","Nov","Endeavor Air",79,60,0,0,0,0,59,60,10,14,"morning"
"85","2021-11-01","Nov","Delta Air Lines",41,41,0,1,0,0,59,60,10,14,"morning"
"86","2021-11-01","Nov","Delta Air Lines",73,48,0,0,0,0,59,60,10,14,"morning"
"87","2021-11-01","Nov","JetBlue Airways",12,0,0,0,0,0,59,60,10,14,"morning"
"88","2021-11-01","Nov","American Airlines",7,0,0,0,0,0,59,60,10,14,"morning"
"89","2021-11-01","Nov","Delta Air Lines",5,0,0,0,0,0,59,60,10,14,"morning"
"90","2021-11-01","Nov","JetBlue Airways",14,0,0,0,0,0,60,52,10,20,"noon"
"91","2021-11-01","Nov","Republic Airways",2,0,0,0,0,0,60,52,10,20,"noon"
"92","2021-11-01","Nov","JetBlue Airways",11,0,0,0,0,0,60,52,10,20,"noon"
"93","2021-11-01","Nov","JetBlue Airways",51,33,0,0,0,4,60,52,10,20,"noon"
"94","2021-11-01","Nov","JetBlue Airways",5,0,0,0,0,0,60,52,10,20,"noon"
"95","2021-11-02","Nov","JetBlue Airways",10,0,0,0,0,0,53,55,10,10,"noon"
"96","2021-11-02","Nov","Republic Airways",11,0,0,0,0,0,53,55,10,10,"noon"
"97","2021-11-02","Nov","Republic Airways",120,2,0,64,0,118,53,55,10,10,"noon"
"98","2021-11-02","Nov","JetBlue Airways",9,0,0,0,0,0,53,57,10,16,"noon"
"99","2021-11-02","Nov","American Airlines",30,0,0,0,0,0,53,57,10,16,"noon"
"100","2021-11-02","Nov","Republic Airways",21,0,0,4,0,21,53,57,10,16,"noon"
"101","2021-11-02","Nov","JetBlue Airways",3,0,0,0,0,0,53,52,10,16,"afternoon"
"102","2021-11-02","Nov","JetBlue Airways",12,0,0,0,0,0,53,52,10,16,"afternoon"
"103","2021-11-02","Nov","JetBlue Airways",30,10,0,0,0,7,53,52,10,16,"afternoon"
"104","2021-11-02","Nov","JetBlue Airways",26,19,0,0,0,2,53,52,10,16,"afternoon"
"105","2021-11-02","Nov","American Airlines",21,0,0,0,0,0,53,52,10,16,"afternoon"
"106","2021-11-02","Nov","JetBlue Airways",1,1,0,16,0,0,52,55,10,11,"afternoon"
"107","2021-11-02","Nov","Republic Airways",13,13,0,21,0,0,52,55,10,11,"afternoon"
"108","2021-11-02","Nov","Delta Air Lines",20,0,0,0,0,0,52,55,10,11,"afternoon"
"109","2021-11-02","Nov","JetBlue Airways",61,47,0,0,0,7,52,55,10,11,"afternoon"
"110","2021-11-02","Nov","Republic Airways",22,0,0,16,0,22,52,55,10,11,"afternoon"
"111","2021-11-02","Nov","Delta Air Lines",1,0,0,0,0,0,52,55,10,11,"afternoon"
"112","2021-11-02","Nov","Delta Air Lines",23,19,0,0,0,0,52,55,10,11,"afternoon"
"113","2021-11-02","Nov","Republic Airways",1,0,0,21,0,1,52,55,10,11,"afternoon"
"114","2021-11-02","Nov","Republic Airways",45,49,0,8,0,0,52,55,10,11,"afternoon"
"115","2021-11-02","Nov","JetBlue Airways",26,0,0,0,0,0,52,55,10,11,"afternoon"
"116","2021-11-02","Nov","Republic Airways",45,7,0,12,0,38,52,55,10,11,"afternoon"
"117","2021-11-02","Nov","JetBlue Airways",5,5,0,14,0,0,52,55,10,11,"afternoon"
"118","2021-11-02","Nov","JetBlue Airways",2,0,0,0,0,0,50,71,10,18,"afternoon"
"119","2021-11-02","Nov","American Airlines",3,0,0,0,0,0,50,71,10,18,"afternoon"
"120","2021-11-02","Nov","American Airlines",4,4,0,17,0,0,50,71,10,18,"afternoon"
"121","2021-11-02","Nov","Alaska Airlines",25,0,0,0,0,0,50,71,10,18,"afternoon"
"122","2021-11-02","Nov","JetBlue Airways",5,0,0,0,0,0,49,71,10,11,"afternoon"
"123","2021-11-02","Nov","JetBlue Airways",27,17,0,0,0,0,49,71,10,11,"afternoon"
"124","2021-11-02","Nov","American Airlines",2,0,0,0,0,0,49,71,10,11,"afternoon"
"125","2021-11-02","Nov","Delta Air Lines",9,0,0,0,0,0,49,71,10,11,"afternoon"
"126","2021-11-02","Nov","American Airlines",68,56,0,0,0,0,49,71,10,11,"afternoon"
"127","2021-11-02","Nov","Republic Airways",23,0,0,0,0,19,49,71,10,11,"afternoon"
"128","2021-11-02","Nov","JetBlue Airways",6,0,0,0,0,0,49,71,10,11,"afternoon"
"129","2021-11-02","Nov","Republic Airways",8,0,0,0,0,0,48,80,10,13,"night"
"130","2021-11-02","Nov","American Airlines",238,0,0,0,0,228,48,80,10,13,"night"
"131","2021-11-02","Nov","Delta Air Lines",19,0,0,0,0,0,48,80,10,13,"night"
"132","2021-11-02","Nov","Delta Air Lines",8,0,0,0,0,0,48,80,10,13,"night"
"133","2021-11-02","Nov","Alaska Airlines",1,0,0,0,0,0,48,80,10,13,"night"
"134","2021-11-02","Nov","Republic Airways",6,0,0,22,0,6,48,80,10,13,"night"
"135","2021-11-02","Nov","JetBlue Airways",15,0,0,0,0,0,48,80,10,13,"night"
"136","2021-11-02","Nov","JetBlue Airways",2,0,0,0,0,0,48,77,10,11,"night"
"137","2021-11-02","Nov","JetBlue Airways",58,46,0,0,0,0,48,77,10,11,"night"
"138","2021-11-02","Nov","Delta Air Lines",77,60,0,0,0,0,48,77,10,11,"night"
"139","2021-11-02","Nov","JetBlue Airways",25,17,0,0,0,0,48,77,10,11,"night"
"140","2021-11-02","Nov","Delta Air Lines",24,0,0,0,0,0,48,77,10,11,"night"
"141","2021-11-02","Nov","Endeavor Air",1,0,0,0,0,0,48,74,10,11,"night"
"142","2021-11-02","Nov","JetBlue Airways",36,0,0,0,0,0,48,74,10,11,"night"
"143","2021-11-02","Nov","JetBlue Airways",12,0,0,0,0,0,48,74,10,11,"night"
"144","2021-11-02","Nov","Republic Airways",13,0,0,0,0,0,48,74,10,11,"night"
"145","2021-11-02","Nov","JetBlue Airways",2,0,0,0,0,0,48,74,10,11,"night"
"146","2021-11-02","Nov","Republic Airways",14,14,0,1,0,0,48,74,10,11,"night"
"147","2021-11-02","Nov","JetBlue Airways",3,0,0,0,0,0,48,74,10,11,"night"
"148","2021-11-02","Nov","JetBlue Airways",37,21,0,0,0,2,48,74,10,11,"night"
"149","2021-11-02","Nov","JetBlue Airways",2,0,0,0,0,0,48,74,10,11,"night"
"150","2021-11-02","Nov","JetBlue Airways",18,0,0,0,0,0,47,74,10,14,"night"
"151","2021-11-02","Nov","JetBlue Airways",8,0,0,0,0,0,47,74,10,14,"night"
"152","2021-11-02","Nov","JetBlue Airways",4,0,0,0,0,0,47,74,10,14,"night"
"153","2021-11-02","Nov","JetBlue Airways",7,0,0,0,0,0,47,74,10,14,"night"
"154","2021-11-02","Nov","JetBlue Airways",5,0,0,0,0,0,47,74,10,14,"night"
"155","2021-11-02","Nov","JetBlue Airways",59,0,0,3,53,6,46,77,10,10,"night"
"156","2021-11-02","Nov","JetBlue Airways",10,0,0,0,0,0,46,77,10,10,"night"
"157","2021-11-02","Nov","American Airlines",46,31,0,0,0,0,50,61,10,5,"morning"
"158","2021-11-02","Nov","American Airlines",1,0,0,0,0,0,50,61,10,5,"morning"
"159","2021-11-02","Nov","Delta Air Lines",34,34,0,14,0,0,51,66,10,5,"morning"
"160","2021-11-02","Nov","JetBlue Airways",3,0,0,0,0,0,51,66,10,5,"morning"
"161","2021-11-02","Nov","Delta Air Lines",3,0,0,0,0,0,51,66,10,5,"morning"
"162","2021-11-02","Nov","JetBlue Airways",38,0,0,11,0,38,51,66,10,5,"morning"
"163","2021-11-02","Nov","American Airlines",11,0,0,0,0,0,54,43,10,3,"morning"
"164","2021-11-02","Nov","JetBlue Airways",28,17,0,0,0,0,54,43,10,3,"morning"
"165","2021-11-02","Nov","Delta Air Lines",11,11,0,19,0,0,54,43,10,3,"morning"
"166","2021-11-02","Nov","Republic Airways",20,4,0,1,0,16,54,43,10,3,"morning"
"167","2021-11-02","Nov","Delta Air Lines",36,28,0,0,0,0,54,43,10,3,"morning"
"168","2021-11-02","Nov","American Airlines",43,19,0,0,0,0,54,43,10,3,"morning"
"169","2021-11-02","Nov","American Airlines",17,0,0,0,0,0,54,51,10,10,"noon"
"170","2021-11-02","Nov","Republic Airways",10,0,0,5,0,10,54,51,10,10,"noon"
"171","2021-11-02","Nov","JetBlue Airways",6,6,0,14,0,0,54,51,10,10,"noon"
"172","2021-11-02","Nov","American Airlines",3,0,0,0,0,0,54,51,10,10,"noon"
"173","2021-11-03","Nov","JetBlue Airways",6,0,0,0,0,0,52,41,10,10,"noon"
"174","2021-11-03","Nov","JetBlue Airways",60,54,0,0,0,0,52,45,10,9,"noon"
"175","2021-11-03","Nov","American Airlines",3,0,0,0,0,0,52,45,10,9,"noon"
"176","2021-11-03","Nov","JetBlue Airways",50,3,0,0,0,31,52,45,10,9,"noon"
"177","2021-11-03","Nov","Republic Airways",7,7,0,12,0,0,51,41,10,8,"noon"
"178","2021-11-03","Nov","Republic Airways",57,0,0,24,0,57,51,41,10,8,"noon"
"179","2021-11-03","Nov","JetBlue Airways",2,0,0,0,0,0,51,41,10,8,"noon"
"180","2021-11-03","Nov","Republic Airways",8,0,0,0,0,0,51,41,10,8,"noon"
"181","2021-11-03","Nov","JetBlue Airways",11,0,0,0,0,0,51,41,10,8,"noon"
"182","2021-11-03","Nov","JetBlue Airways",25,25,0,0,0,0,55,34,10,15,"noon"
"183","2021-11-03","Nov","JetBlue Airways",11,0,0,0,0,0,55,34,10,15,"noon"
"184","2021-11-03","Nov","JetBlue Airways",87,87,0,19,0,0,55,34,10,15,"noon"
"185","2021-11-03","Nov","American Airlines",2,0,0,0,0,0,55,34,10,15,"noon"
"186","2021-11-03","Nov","American Airlines",45,0,0,0,0,24,55,34,10,15,"noon"
"187","2021-11-03","Nov","Endeavor Air",154,146,0,0,0,0,53,35,10,10,"afternoon"
"188","2021-11-03","Nov","Delta Air Lines",2,0,0,0,0,0,53,35,10,10,"afternoon"
"189","2021-11-03","Nov","JetBlue Airways",32,26,0,0,0,0,53,35,10,10,"afternoon"
"190","2021-11-03","Nov","JetBlue Airways",3,0,0,0,0,0,53,35,10,10,"afternoon"
"191","2021-11-03","Nov","JetBlue Airways",32,17,0,0,0,0,51,39,10,15,"afternoon"
"192","2021-11-03","Nov","JetBlue Airways",7,0,0,0,0,0,51,39,10,15,"afternoon"
"193","2021-11-03","Nov","Delta Air Lines",3,0,0,0,0,0,51,39,10,15,"afternoon"
"194","2021-11-03","Nov","American Airlines",61,53,0,0,0,0,49,41,10,16,"afternoon"
"195","2021-11-03","Nov","Alaska Airlines",26,0,0,0,0,0,49,41,10,16,"afternoon"
"196","2021-11-03","Nov","JetBlue Airways",10,0,0,0,0,0,49,41,10,16,"afternoon"
"197","2021-11-03","Nov","JetBlue Airways",1,0,0,0,0,0,49,41,10,16,"afternoon"
"198","2021-11-03","Nov","JetBlue Airways",41,0,0,0,0,0,49,41,10,16,"afternoon"
"199","2021-11-03","Nov","American Airlines",10,4,0,12,0,6,47,42,10,11,"afternoon"
"200","2021-11-03","Nov","JetBlue Airways",19,0,0,0,0,0,47,42,10,11,"afternoon"
"201","2021-11-03","Nov","Delta Air Lines",1,0,0,0,0,0,47,42,10,11,"afternoon"
"202","2021-11-03","Nov","Republic Airways",5,0,0,0,0,0,47,42,10,11,"afternoon"
"203","2021-11-03","Nov","JetBlue Airways",9,0,0,0,0,0,46,46,10,7,"night"
"204","2021-11-03","Nov","Delta Air Lines",5,0,0,0,0,0,46,46,10,7,"night"
"205","2021-11-03","Nov","JetBlue Airways",24,0,0,0,0,0,46,46,10,7,"night"
"206","2021-11-03","Nov","Alaska Airlines",5,0,0,0,0,0,46,46,10,7,"night"
"207","2021-11-03","Nov","Republic Airways",5,0,0,0,0,0,46,46,10,7,"night"
"208","2021-11-03","Nov","JetBlue Airways",12,0,0,0,0,0,46,46,10,7,"night"
"209","2021-11-03","Nov","JetBlue Airways",16,16,0,4,0,0,47,46,10,10,"night"
"210","2021-11-03","Nov","American Airlines",12,0,0,0,0,0,47,46,10,10,"night"
"211","2021-11-03","Nov","Delta Air Lines",17,0,0,0,0,0,47,46,10,10,"night"
"212","2021-11-03","Nov","JetBlue Airways",4,0,0,0,0,0,47,46,10,10,"night"
"213","2021-11-03","Nov","Delta Air Lines",70,30,0,0,0,0,47,46,10,10,"night"
"214","2021-11-03","Nov","JetBlue Airways",36,36,0,66,0,0,46,47,10,11,"night"
"215","2021-11-03","Nov","JetBlue Airways",21,21,0,23,0,0,46,47,10,11,"night"
"216","2021-11-03","Nov","JetBlue Airways",1,0,0,0,0,0,46,47,10,11,"night"
"217","2021-11-03","Nov","JetBlue Airways",2,0,0,0,0,0,46,47,10,11,"night"
"218","2021-11-03","Nov","JetBlue Airways",12,0,0,0,0,0,46,47,10,11,"night"
"219","2021-11-03","Nov","JetBlue Airways",5,0,0,0,0,0,46,47,10,11,"night"
"220","2021-11-03","Nov","JetBlue Airways",11,0,0,0,0,0,46,47,10,11,"night"
"221","2021-11-03","Nov","JetBlue Airways",29,0,0,0,0,0,46,47,10,11,"night"
"222","2021-11-03","Nov","JetBlue Airways",16,14,0,12,0,2,46,47,10,10,"night"
"223","2021-11-03","Nov","JetBlue Airways",19,0,0,0,0,0,46,47,10,10,"night"
"224","2021-11-03","Nov","JetBlue Airways",6,0,0,0,0,0,46,47,10,10,"night"
"225","2021-11-03","Nov","JetBlue Airways",23,16,0,0,0,1,46,47,10,10,"night"
"226","2021-11-03","Nov","Republic Airways",14,14,0,3,0,0,46,47,10,10,"night"
"227","2021-11-03","Nov","JetBlue Airways",3,0,0,0,0,0,46,47,10,10,"night"
"228","2021-11-03","Nov","JetBlue Airways",122,122,0,8,0,0,46,47,10,10,"night"
"229","2021-11-03","Nov","JetBlue Airways",1,0,0,0,0,0,45,49,10,8,"night"
"230","2021-11-03","Nov","JetBlue Airways",19,0,0,0,0,0,42,65,10,8,"morning"
"231","2021-11-03","Nov","JetBlue Airways",1,1,0,22,0,0,42,65,10,8,"morning"
"232","2021-11-03","Nov","American Airlines",8,0,0,0,0,0,42,65,10,8,"morning"
"233","2021-11-03","Nov","American Airlines",359,359,0,1,0,0,42,65,10,8,"morning"
"234","2021-11-03","Nov","JetBlue Airways",41,37,0,0,0,0,42,65,10,8,"morning"
"235","2021-11-03","Nov","Delta Air Lines",2,0,0,0,0,0,45,63,10,9,"morning"
"236","2021-11-03","Nov","American Airlines",5,5,0,42,0,0,45,63,10,9,"morning"
"237","2021-11-03","Nov","Republic Airways",2,0,0,0,0,0,45,63,10,9,"morning"
"238","2021-11-03","Nov","Alaska Airlines",3,0,0,0,0,0,45,63,10,9,"morning"
"239","2021-11-03","Nov","Delta Air Lines",43,43,0,4,0,0,45,63,10,9,"morning"
"240","2021-11-03","Nov","JetBlue Airways",42,42,0,3,0,0,45,63,10,9,"morning"
"241","2021-11-03","Nov","Delta Air Lines",153,153,0,10,0,0,48,54,10,10,"morning"
"242","2021-11-03","Nov","Delta Air Lines",112,110,0,0,0,0,48,54,10,10,"morning"
"243","2021-11-03","Nov","American Airlines",34,16,0,0,0,0,48,54,10,10,"morning"
"244","2021-11-03","Nov","American Airlines",19,0,0,10,0,19,48,54,10,10,"morning"
"245","2021-11-03","Nov","Endeavor Air",108,95,0,0,0,0,48,54,10,10,"morning"
"246","2021-11-03","Nov","JetBlue Airways",104,92,0,0,0,0,50,48,10,7,"noon"
"247","2021-11-03","Nov","Republic Airways",11,0,0,0,0,0,50,48,10,7,"noon"
"248","2021-11-03","Nov","JetBlue Airways",14,14,0,3,0,0,50,48,10,7,"noon"
"249","2021-11-03","Nov","JetBlue Airways",94,67,0,0,0,0,50,48,10,7,"noon"
"250","2021-11-03","Nov","JetBlue Airways",7,0,0,0,0,0,50,48,10,7,"noon"
"251","2021-11-03","Nov","JetBlue Airways",95,87,0,0,0,0,50,48,10,7,"noon"
"252","2021-11-04","Nov","Delta Air Lines",1,0,0,0,0,0,50,39,10,5,"noon"
"253","2021-11-04","Nov","JetBlue Airways",30,0,0,0,0,0,50,39,10,5,"noon"
"254","2021-11-04","Nov","American Airlines",86,79,0,0,0,0,52,34,10,8,"noon"
"255","2021-11-04","Nov","Republic Airways",68,0,0,0,0,59,52,34,10,8,"noon"
"256","2021-11-04","Nov","Delta Air Lines",3,0,0,0,0,0,52,34,10,8,"noon"
"257","2021-11-04","Nov","JetBlue Airways",5,0,0,0,0,0,52,34,10,8,"noon"
"258","2021-11-04","Nov","JetBlue Airways",5,0,0,0,0,0,52,31,10,5,"noon"
"259","2021-11-04","Nov","Delta Air Lines",8,0,0,0,0,0,52,31,10,5,"noon"
"260","2021-11-04","Nov","Republic Airways",63,0,0,0,0,57,52,31,10,5,"noon"
"261","2021-11-04","Nov","Endeavor Air",5,0,0,26,0,0,52,31,10,5,"noon"
"262","2021-11-04","Nov","JetBlue Airways",7,7,0,12,0,0,53,31,10,6,"noon"
"263","2021-11-04","Nov","JetBlue Airways",1,0,0,0,0,0,53,31,10,6,"noon"
"264","2021-11-04","Nov","Delta Air Lines",14,0,0,0,0,0,53,31,10,6,"noon"
"265","2021-11-04","Nov","JetBlue Airways",17,12,0,2,0,5,53,31,10,6,"noon"
"266","2021-11-04","Nov","JetBlue Airways",29,22,0,0,0,0,51,32,10,8,"afternoon"
"267","2021-11-04","Nov","JetBlue Airways",24,14,0,0,0,5,51,32,10,8,"afternoon"
"268","2021-11-04","Nov","JetBlue Airways",17,0,0,0,0,0,51,32,10,8,"afternoon"
"269","2021-11-04","Nov","Endeavor Air",1,0,0,0,0,0,49,35,10,7,"afternoon"
"270","2021-11-04","Nov","Republic Airways",80,0,0,0,0,73,49,35,10,7,"afternoon"
"271","2021-11-04","Nov","JetBlue Airways",26,0,0,0,0,0,49,35,10,7,"afternoon"
"272","2021-11-04","Nov","Delta Air Lines",10,0,0,0,0,0,49,35,10,7,"afternoon"
"273","2021-11-04","Nov","Delta Air Lines",24,17,0,0,0,0,49,35,10,7,"afternoon"
"274","2021-11-04","Nov","JetBlue Airways",42,0,0,20,0,42,49,35,10,7,"afternoon"
"275","2021-11-04","Nov","Alaska Airlines",12,0,0,0,0,0,48,37,10,7,"afternoon"
"276","2021-11-04","Nov","American Airlines",1,0,0,0,0,0,48,37,10,7,"afternoon"
"277","2021-11-04","Nov","JetBlue Airways",22,22,0,40,0,0,48,37,10,7,"afternoon"
"278","2021-11-04","Nov","JetBlue Airways",38,0,0,0,0,0,48,37,10,7,"afternoon"
"279","2021-11-04","Nov","American Airlines",14,0,0,0,0,0,47,39,10,7,"afternoon"
"280","2021-11-04","Nov","JetBlue Airways",16,16,0,5,0,0,47,39,10,7,"afternoon"
"281","2021-11-04","Nov","JetBlue Airways",1,0,0,0,0,0,47,39,10,7,"afternoon"
"282","2021-11-04","Nov","JetBlue Airways",41,29,0,0,0,0,47,39,10,7,"afternoon"
"283","2021-11-04","Nov","Republic Airways",25,0,0,4,0,25,47,39,10,7,"afternoon"
"284","2021-11-04","Nov","American Airlines",38,0,0,0,0,0,47,39,10,7,"afternoon"
"285","2021-11-04","Nov","Alaska Airlines",5,0,0,0,0,0,46,44,10,6,"night"
"286","2021-11-04","Nov","JetBlue Airways",66,60,0,0,0,0,46,44,10,6,"night"
"287","2021-11-04","Nov","JetBlue Airways",6,0,0,0,0,0,46,44,10,6,"night"
"288","2021-11-04","Nov","JetBlue Airways",33,29,0,0,0,0,46,46,10,6,"night"
"289","2021-11-04","Nov","Delta Air Lines",2,0,0,0,0,0,46,46,10,6,"night"
"290","2021-11-04","Nov","Delta Air Lines",21,16,0,0,0,0,46,46,10,6,"night"
"291","2021-11-04","Nov","Delta Air Lines",4,0,0,0,0,0,46,46,10,6,"night"
"292","2021-11-04","Nov","JetBlue Airways",30,0,0,0,0,0,46,46,10,6,"night"
