Detailed Statistics Departures  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: Alaska Airlines Inc. (AS)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","01/08/2022","0007","N922VA","SEA","07:30","07:30","385","408","0","07:59","29","0","0","23","0","0"
"AS","01/08/2022","0014","N428AS","SFO","13:00","13:01","404","390","1","13:27","26","0","0","0","0","0"
"AS","01/08/2022","0027","N926VA","SFO","09:00","09:00","401","412","0","09:48","48","0","0","0","0","0"
"AS","01/08/2022","0063","N215AK","SEA","11:30","11:29","385","391","-1","11:56","27","0","0","0","0","0"
"AS","01/08/2022","0077","N487AS","SEA","09:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/08/2022","0178","N531AS","SAN","09:30","09:24","362","383","-6","09:59","35","0","0","15","0","0"
"AS","01/08/2022","0185","N260AK","SFO","11:30","11:25","404","395","-5","11:58","33","0","0","0","0","0"
"AS","01/08/2022","0186","N478AS","PDX","07:30","00:00","385","0","0","00:00","0","0","0","0","0","0"
"AS","01/08/2022","0221","N930VA","SEA","16:55","00:00","392","0","0","00:00","0","0","0","0","0","0"
"AS","01/08/2022","0393","N214AK","SAN","16:55","16:40","362","381","-15","17:10","30","0","0","0","0","0"
"AS","01/08/2022","0479","N247AK","PDX","20:05","19:57","394","394","-8","20:25","28","0","0","0","0","0"
"AS","01/08/2022","0657","N921VA","SFO","18:35","18:20","415","397","-15","18:55","35","0","0","0","0","0"
"AS","01/09/2022","0014","N534AS","SFO","13:00","13:00","404","374","0","13:19","19","0","0","0","0","0"
"AS","01/09/2022","0027","N926VA","SFO","09:00","09:00","401","382","0","09:22","22","0","0","0","0","0"
"AS","01/09/2022","0063","N487AS","SEA","11:30","11:31","385","374","1","11:50","19","0","0","0","0","0"
"AS","01/09/2022","0077","N268AK","SEA","09:30","09:27","385","379","-3","09:50","23","0","0","0","0","0"
"AS","01/09/2022","0221","N921VA","SEA","16:55","00:00","392","0","0","00:00","0","0","0","0","0","0"
"AS","01/09/2022","0393","N593AS","SAN","16:55","16:47","362","365","-8","17:13","26","0","0","0","0","0"
"AS","01/09/2022","0479","N264AK","PDX","20:05","20:07","394","396","2","20:37","30","0","0","0","0","0"
"AS","01/09/2022","0657","N923VA","SFO","18:35","19:49","415","391","74","20:26","37","0","0","0","0","50"
"AS","01/10/2022","0007","N926VA","SEA","07:30","07:19","385","386","-11","07:50","31","0","0","0","0","0"
"AS","01/10/2022","0014","N267AK","SFO","13:00","12:44","404","390","-16","13:05","21","0","0","0","0","0"
"AS","01/10/2022","0027","N924VA","SFO","09:00","08:50","401","393","-10","09:30","40","0","0","0","0","0"
"AS","01/10/2022","0063","N263AK","SEA","11:30","11:23","385","383","-7","11:40","17","0","0","0","0","0"
"AS","01/10/2022","0077","N247AK","SEA","09:30","09:31","385","387","1","09:55","24","0","0","0","0","0"
"AS","01/10/2022","0178","N474AS","SAN","09:30","09:23","362","360","-7","09:53","30","0","0","0","0","0"
"AS","01/10/2022","0185","N593AS","SFO","11:30","11:14","404","398","-16","11:44","30","0","0","0","0","0"
"AS","01/10/2022","0186","N296AK","PDX","07:30","08:54","385","414","84","09:38","44","84","0","29","0","0"
"AS","01/10/2022","0221","N923VA","SEA","16:55","00:00","392","0","0","00:00","0","0","0","0","0","0"
"AS","01/10/2022","0393","N520AS","SAN","16:55","16:42","362","364","-13","17:11","29","0","0","0","0","0"
"AS","01/10/2022","0479","N403AS","PDX","20:05","19:45","394","398","-20","20:12","27","0","0","0","0","0"
"AS","01/10/2022","0657","N929VA","SFO","18:35","18:27","415","385","-8","18:53","26","0","0","0","0","0"
"AS","01/11/2022","0014","N478AS","SFO","13:00","12:56","404","377","-4","13:25","29","0","0","0","0","0"
"AS","01/11/2022","0027","N924VA","SFO","09:00","08:57","401","383","-3","09:29","32","0","0","0","0","0"
"AS","01/11/2022","0063","N495AS","SEA","11:30","11:26","385","402","-4","11:50","24","0","0","0","0","0"
"AS","01/11/2022","0077","N292AK","SEA","09:30","09:25","385","425","-5","09:53","28","0","0","35","0","0"
"AS","01/11/2022","0186","N272AK","PDX","07:30","07:23","385","388","-7","07:44","21","0","0","0","0","0"
"AS","01/11/2022","0221","N929VA","SEA","16:55","16:47","392","419","-8","17:23","36","0","0","19","0","0"
"AS","01/11/2022","0393","N597AS","SAN","16:55","16:49","362","360","-6","17:14","25","0","0","0","0","0"
"AS","01/11/2022","0479","N293AK","PDX","20:05","19:52","394","414","-13","20:25","33","0","0","0","0","0"
"AS","01/11/2022","0657","N923VA","SFO","18:35","18:26","415","410","-9","19:04","38","0","0","0","0","0"
"AS","01/12/2022","0014","N433AS","SFO","13:00","12:53","404","373","-7","13:13","20","0","0","0","0","0"
"AS","01/12/2022","0027","N924VA","SFO","09:00","08:55","401","392","-5","09:23","28","0","0","0","0","0"
"AS","01/12/2022","0063","N403AS","SEA","11:30","11:29","385","388","-1","11:47","18","0","0","0","0","0"
"AS","01/12/2022","0077","N481AS","SEA","09:30","09:19","385","396","-11","09:44","25","0","0","0","0","0"
"AS","01/12/2022","0221","N927VA","SEA","16:55","16:49","392","385","-6","17:23","34","0","0","0","0","0"
"AS","01/12/2022","0393","N508AS","SAN","16:55","16:57","362","368","2","17:29","32","0","0","0","0","0"
"AS","01/12/2022","0479","N440AS","PDX","20:05","19:50","394","409","-15","20:49","59","0","0","0","0","0"
"AS","01/12/2022","0657","N925VA","SFO","18:35","19:10","415","408","35","19:33","23","0","0","0","0","28"
