Detailed Statistics Departures  
Origin Airport: New York, NY: John F. Kennedy International (JFK)
Airline: American Airlines Inc. (AA)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2022

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","01/05/2022","2813","N829NN","AUS","08:00","09:31","273","268","91","09:52","21","86","0","0","0","0"
"AA","01/05/2022","2819","N338RS","ORD","07:50","07:49","186","172","-1","08:11","22","0","0","0","0","0"
"AA","01/05/2022","2829","N962NN","PHX","12:45","12:43","361","332","-2","12:57","14","0","0","0","0","0"
"AA","01/06/2022","0001","N103NN","LAX","07:30","07:28","394","376","-2","08:01","33","0","0","0","0","0"
"AA","01/06/2022","0003","N117AN","LAX","11:30","11:23","392","375","-7","11:39","16","0","0","0","0","0"
"AA","01/06/2022","0076","N111ZM","SFO","07:00","06:53","413","405","-7","07:33","40","0","0","0","0","0"
"AA","01/06/2022","0117","N102NN","LAX","19:30","19:27","394","375","-3","19:57","30","0","0","0","0","0"
"AA","01/06/2022","0171","N110AN","LAX","06:00","05:58","394","372","-2","06:20","22","0","0","0","0","0"
"AA","01/06/2022","0177","N107NN","SFO","20:10","20:07","409","407","-3","20:50","43","0","0","0","0","0"
"AA","01/06/2022","0179","N116AN","SFO","08:59","08:56","412","377","-3","09:15","19","0","0","0","0","0"
"AA","01/06/2022","0185","N103NN","LAX","21:30","22:58","389","364","88","23:20","22","57","0","0","0","6"
"AA","01/06/2022","0255","N104NN","LAX","10:00","10:08","392","357","8","10:23","15","0","0","0","0","0"
"AA","01/06/2022","0302","N113AN","LAX","18:00","17:55","393","413","-5","18:13","18","0","0","15","0","0"
"AA","01/06/2022","0306","N109NN","LAX","16:30","16:41","394","375","11","17:08","27","0","0","0","0","0"
"AA","01/06/2022","0311","N740UW","CLT","13:40","13:35","129","117","-5","13:49","14","0","0","0","0","0"
"AA","01/06/2022","0327","N871NN","CLT","14:59","14:54","136","122","-5","15:13","19","0","0","0","0","0"
"AA","01/06/2022","0341","N108NN","LAX","15:10","15:18","397","373","8","15:35","17","0","0","0","0","0"
"AA","01/06/2022","0366","N981NN","ORD","20:30","20:22","174","169","-8","21:02","40","0","0","0","0","0"
"AA","01/06/2022","0429","N115NN","SNA","16:35","16:27","386","357","-8","16:42","15","0","0","0","0","0"
"AA","01/06/2022","0442","N106NN","BOS","15:45","15:39","75","60","-6","15:55","16","0","0","0","0","0"
"AA","01/06/2022","0493","N717UW","CLT","12:00","12:04","125","116","4","12:18","14","0","0","0","0","0"
"AA","01/06/2022","0495","N991NN","CLT","09:25","09:22","132","121","-3","09:46","24","0","0","0","0","0"
"AA","01/06/2022","0595","N762AN","MIA","11:00","10:56","187","202","-4","11:18","22","0","0","0","0","0"
"AA","01/06/2022","0688","N751AN","MIA","13:00","12:51","190","186","-9","13:09","18","0","0","0","0","0"
"AA","01/06/2022","0936","N9011P","STT","09:25","09:47","235","218","22","10:03","16","0","0","0","0","0"
"AA","01/06/2022","1032","N721AN","MIA","09:15","09:11","185","186","-4","09:38","27","0","0","0","0","0"
"AA","01/06/2022","1174","N316SE","MIA","18:15","18:14","195","220","-1","18:36","22","0","0","24","0","0"
"AA","01/06/2022","1228","N341RW","MIA","09:40","09:33","193","193","-7","09:52","19","0","0","0","0","0"
"AA","01/06/2022","1274","N956NN","DFW","18:30","18:26","255","247","-4","18:46","20","0","0","0","0","0"
"AA","01/06/2022","1330","N927NN","LAS","20:40","20:53","366","351","13","21:22","29","0","0","0","0","0"
"AA","01/06/2022","1355","N723UW","CLT","19:29","19:26","131","129","-3","19:48","22","0","0","0","0","0"
"AA","01/06/2022","1444","N968AN","CLT","07:35","00:00","135","0","0","00:00","0","0","0","0","0","0"
"AA","01/06/2022","1479","N750AN","MIA","14:59","14:57","197","201","-2","15:15","18","0","0","0","0","0"
"AA","01/06/2022","1487","N835NN","PHX","16:25","16:18","361","345","-7","16:38","20","0","0","0","0","0"
"AA","01/06/2022","1553","N12028","EGE","11:00","00:00","296","0","0","00:00","0","0","0","0","0","0"
"AA","01/06/2022","1609","N115NN","BOS","22:45","00:00","74","0","0","00:00","0","0","0","0","0","0"
"AA","01/06/2022","1610","N760AN","MIA","08:00","07:58","200","196","-2","08:20","22","0","0","0","0","0"
"AA","01/06/2022","1637","N109NN","BOS","12:32","12:25","75","59","-7","12:43","18","0","0","0","0","0"
"AA","01/06/2022","1875","N871NN","FLL","07:00","06:54","192","189","-6","07:15","21","0","0","0","0","0"
"AA","01/06/2022","1901","N324RA","MIA","16:29","16:36","200","192","7","16:55","19","0","0","0","0","0"
"AA","01/06/2022","2222","N109NN","BOS","08:25","08:22","83","63","-3","08:47","25","0","0","0","0","0"
"AA","01/06/2022","2234","N316SE","DFW","08:00","08:00","268","258","0","08:20","20","0","0","0","0","0"
"AA","01/06/2022","2268","N788AN","MIA","06:30","06:27","190","181","-3","06:46","19","0","0","0","0","0"
"AA","01/06/2022","2305","N101NN","SFO","17:00","17:08","410","388","8","17:27","19","0","0","0","0","0"
"AA","01/06/2022","2369","N354PT","PHX","06:30","06:26","365","346","-4","06:42","16","0","0","0","0","0"
"AA","01/06/2022","2643","N890NN","CLT","06:00","00:00","130","0","0","00:00","0","0","0","0","0","0"
"AA","01/06/2022","2731","N161UW","CLT","17:29","17:29","131","130","0","17:45","16","0","0","0","0","0"
"AA","01/06/2022","2772","N357PV","AUS","17:29","17:37","264","260","8","17:56","19","0","0","0","0","0"
"AA","01/06/2022","2813","N359PX","AUS","08:00","07:52","273","268","-8","08:09","17","0","0","0","0","0"
"AA","01/06/2022","2819","N304RB","ORD","07:50","07:47","186","167","-3","08:02","15","0","0","0","0","0"
"AA","01/06/2022","2829","N343PN","PHX","12:45","12:39","361","328","-6","12:58","19","0","0","0","0","0"
"AA","01/07/2022","0001","N101NN","LAX","07:30","00:00","394","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0003","N105NN","LAX","11:30","11:26","392","372","-4","11:55","29","0","0","0","0","0"
"AA","01/07/2022","0076","N117AN","SFO","07:00","00:00","413","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0117","N109NN","LAX","19:30","19:46","394","373","16","20:18","32","0","0","0","0","0"
"AA","01/07/2022","0171","N112AN","LAX","06:00","00:00","394","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0177","N106NN","SFO","20:10","20:10","409","427","0","20:44","34","0","0","18","0","0"
"AA","01/07/2022","0179","N103NN","SFO","08:59","00:00","412","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0185","N111ZM","LAX","21:30","22:36","389","389","66","23:06","30","66","0","0","0","0"
"AA","01/07/2022","0255","N117AN","LAX","10:00","09:54","392","418","-6","10:54","60","0","0","20","0","0"
"AA","01/07/2022","0302","N108NN","LAX","18:00","17:53","393","382","-7","18:19","26","0","0","0","0","0"
"AA","01/07/2022","0306","N110AN","LAX","16:30","16:39","394","399","9","17:24","45","0","0","0","0","0"
"AA","01/07/2022","0311","N839AW","CLT","13:40","13:54","129","106","14","14:07","13","0","0","0","0","0"
"AA","01/07/2022","0327","N851NN","CLT","14:59","00:00","136","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0341","N102NN","LAX","15:10","15:08","397","386","-2","15:30","22","0","0","0","0","0"
"AA","01/07/2022","0366","N357PV","ORD","20:30","20:29","174","167","-1","21:03","34","0","0","0","0","0"
"AA","01/07/2022","0429","N105NN","SNA","16:35","00:00","386","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0442","N101NN","BOS","15:45","20:38","75","80","293","21:13","35","5","0","5","0","288"
"AA","01/07/2022","0493","N813AW","CLT","12:00","12:03","125","115","3","12:20","17","0","0","0","0","0"
"AA","01/07/2022","0495","N874NN","CLT","09:25","00:00","132","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","0595","N786AN","MIA","11:00","10:59","187","200","-1","11:35","36","0","0","0","0","0"
"AA","01/07/2022","0688","N796AN","MIA","13:00","12:57","190","196","-3","13:29","32","0","0","0","0","0"
"AA","01/07/2022","0936","N8001N","STT","09:25","00:00","235","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1032","N720AN","MIA","09:15","09:25","185","218","10","10:21","56","0","10","33","0","0"
"AA","01/07/2022","1174","N306SW","MIA","18:15","18:11","195","205","-4","18:52","41","0","0","0","0","0"
"AA","01/07/2022","1228","N327SK","MIA","09:40","00:00","193","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1274","N885NN","DFW","18:30","18:56","255","237","26","19:21","25","0","0","0","0","0"
"AA","01/07/2022","1330","N986NN","LAS","20:40","00:00","366","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1355","N753US","CLT","19:29","19:25","131","150","-4","19:47","22","0","0","15","0","0"
"AA","01/07/2022","1444","N929NN","CLT","07:35","00:00","135","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1479","N790AN","MIA","14:59","15:30","197","196","31","15:56","26","30","0","0","0","0"
"AA","01/07/2022","1487","N874NN","PHX","16:25","00:00","361","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1553","N5007E","EGE","11:00","11:11","296","323","11","11:45","34","11","0","27","0","0"
"AA","01/07/2022","1609","N107NN","BOS","22:45","22:43","74","66","-2","23:05","22","0","0","0","0","0"
"AA","01/07/2022","1610","N752AN","MIA","08:00","00:00","200","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1637","N106NN","BOS","12:32","00:00","75","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1875","N851NN","FLL","07:00","00:00","192","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","1901","N343RY","MIA","16:29","16:24","200","211","-5","16:49","25","0","0","0","0","0"
"AA","01/07/2022","2222","N102NN","BOS","08:25","00:00","83","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2234","N342RX","DFW","08:00","00:00","268","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2268","N778AN","MIA","06:30","00:00","190","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2305","N103NN","SFO","17:00","16:55","410","406","-5","17:11","16","0","0","0","0","0"
"AA","01/07/2022","2369","N358PW","PHX","06:30","00:00","365","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2643","N925AN","CLT","06:00","00:00","130","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2731","N551UW","CLT","17:29","17:30","131","113","1","17:49","19","0","0","0","0","0"
"AA","01/07/2022","2772","N927NN","AUS","17:29","17:29","264","244","0","17:47","18","0","0","0","0","0"
"AA","01/07/2022","2813","N953NN","AUS","08:00","00:00","273","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2819","N341RW","ORD","07:50","00:00","186","0","0","00:00","0","0","0","0","0","0"
"AA","01/07/2022","2829","N986NN","PHX","12:45","12:42","361","324","-3","12:56","14","0","0","0","0","0"
"AA","01/08/2022","0001","N115NN","LAX","07:30","07:26","394","369","-4","07:45","19","0","0","0","0","0"
"AA","01/08/2022","0003","N109NN","LAX","11:30","11:27","392","369","-3","11:44","17","0","0","0","0","0"
"AA","01/08/2022","0076","N105NN","SFO","07:00","06:55","413","391","-5","07:13","18","0","0","0","0","0"
"AA","01/08/2022","0117","N102NN","LAX","19:30","19:31","394","380","1","19:51","20","0","0","0","0","0"
"AA","01/08/2022","0171","N104NN","LAX","06:00","05:54","394","365","-6","06:10","16","0","0","0","0","0"
"AA","01/08/2022","0177","N113AN","SFO","20:10","20:36","409","383","26","21:03","27","0","0","0","0","0"
"AA","01/08/2022","0185","N116AN","LAX","21:30","21:37","389","385","7","21:59","22","0","0","0","0","0"
"AA","01/08/2022","0255","N110AN","LAX","10:00","10:00","392","385","0","10:17","17","0","0","0","0","0"
"AA","01/08/2022","0302","N108NN","LAX","18:00","18:12","393","393","12","18:40","28","0","0","0","0","0"
"AA","01/08/2022","0306","N103NN","LAX","16:30","16:28","394","369","-2","16:48","20","0","0","0","0","0"
"AA","01/08/2022","0311","N877NN","CLT","13:49","13:55","129","111","6","14:14","19","0","0","0","0","0"
"AA","01/08/2022","0327","N916NN","CLT","14:59","14:54","136","115","-5","15:17","23","0","0","0","0","0"
"AA","01/08/2022","0341","N111ZM","LAX","15:10","15:09","397","368","-1","15:44","35","0","0","0","0","0"
"AA","01/08/2022","0366","N846NN","ORD","20:30","20:37","174","168","7","21:09","32","0","0","0","0","0"
"AA","01/08/2022","0429","N101NN","SNA","16:35","16:31","386","373","-4","16:46","15","0","0","0","0","0"
"AA","01/08/2022","0495","N905NN","CLT","09:25","09:38","132","120","13","10:03","25","0","0","0","0","0"
"AA","01/08/2022","0595","N762AN","MIA","11:00","10:57","187","172","-3","11:18","21","0","0","0","0","0"
"AA","01/08/2022","0688","N771AN","MIA","13:00","12:53","190","168","-7","13:14","21","0","0","0","0","0"
"AA","01/08/2022","0830","N90024","JAC","11:00","00:00","317","0","0","00:00","0","0","0","0","0","0"
"AA","01/08/2022","0936","N12028","STT","09:30","10:46","235","207","76","10:57","11","48","0","0","0","0"
"AA","01/08/2022","1032","N728AN","MIA","09:15","09:14","185","181","-1","09:46","32","0","0","0","0","0"
"AA","01/08/2022","1174","N318SF","MIA","18:15","18:08","195","194","-7","18:46","38","0","0","0","0","0"
"AA","01/08/2022","1250","N112AN","BOS","15:40","15:36","76","70","-4","16:02","26","0","0","0","0","0"
"AA","01/08/2022","1274","N314PD","DFW","18:30","18:39","255","226","9","19:04","25","0","0","0","0","0"
"AA","01/08/2022","1330","N956NN","LAS","20:40","20:37","366","351","-3","21:06","29","0","0","0","0","0"
"AA","01/08/2022","1355","N730US","CLT","19:30","19:26","131","119","-4","19:46","20","0","0","0","0","0"
"AA","01/08/2022","1479","N750AN","MIA","14:59","16:01","197","182","62","16:26","25","47","0","0","0","0"
"AA","01/08/2022","1487","N922AN","PHX","16:25","16:34","361","336","9","16:53","19","0","0","0","0","0"
"AA","01/08/2022","1553","N9026C","EGE","11:00","10:54","296","283","-6","11:09","15","0","0","0","0","0"
"AA","01/08/2022","1609","N117AN","BOS","22:45","22:41","74","71","-4","23:04","23","0","0","0","0","0"
"AA","01/08/2022","1610","N781AN","MIA","08:00","07:54","200","196","-6","08:09","15","0","0","0","0","0"
"AA","01/08/2022","1637","N103NN","BOS","12:32","12:27","75","62","-5","12:42","15","0","0","0","0","0"
"AA","01/08/2022","1875","N916NN","FLL","06:59","06:56","192","171","-3","07:16","20","0","0","0","0","0"
"AA","01/08/2022","1901","N335SN","MIA","16:29","16:38","200","192","9","17:03","25","0","0","0","0","0"
"AA","01/08/2022","2222","N103NN","BOS","08:25","08:36","83","67","11","08:58","22","0","0","0","0","0"
"AA","01/08/2022","2234","N318SF","DFW","08:00","07:56","268","237","-4","08:25","29","0","0","0","0","0"
"AA","01/08/2022","2236","N784AN","LAS","09:30","09:21","352","347","-9","09:50","29","0","0","0","0","0"
"AA","01/08/2022","2262","N5007E","MIA","21:25","22:00","190","177","35","22:21","21","6","0","0","0","16"
"AA","01/08/2022","2268","N758AN","MIA","06:30","07:03","190","164","33","07:22","19","0","0","0","0","0"
"AA","01/08/2022","2305","N106NN","SFO","17:00","17:48","410","381","48","18:05","17","19","0","0","0","0"
"AA","01/08/2022","2643","N968AN","CLT","06:00","05:59","130","108","-1","06:17","18","0","0","0","0","0"
"AA","01/08/2022","2731","N914UY","CLT","17:29","17:35","131","123","6","18:00","25","0","0","0","0","0"
"AA","01/08/2022","2772","N339PL","AUS","17:29","17:45","264","255","16","18:07","22","0","0","0","0","0"
"AA","01/08/2022","2813","N991NN","AUS","07:59","07:55","273","240","-4","08:11","16","0","0","0","0","0"
"AA","01/08/2022","2819","N327SK","ORD","07:50","09:08","186","169","78","09:37","29","61","0","0","0","0"
"AA","01/08/2022","2829","N910NN","PHX","12:45","12:42","361","335","-3","13:05","23","0","0","0","0","0"
"AA","01/09/2022","0001","N105NN","LAX","07:30","07:26","394","363","-4","07:43","17","0","0","0","0","0"
"AA","01/09/2022","0003","N102NN","LAX","11:30","11:25","392","369","-5","11:41","16","0","0","0","0","0"
"AA","01/09/2022","0076","N101NN","SFO","07:00","06:50","413","384","-10","07:08","18","0","0","0","0","0"
"AA","01/09/2022","0117","N111ZM","LAX","19:30","19:28","394","354","-2","19:43","15","0","0","0","0","0"
"AA","01/09/2022","0171","N109NN","LAX","06:00","05:59","394","361","-1","06:18","19","0","0","0","0","0"
"AA","01/09/2022","0177","N117AN","SFO","20:10","20:13","409","393","3","20:40","27","0","0","0","0","0"
"AA","01/09/2022","0179","N112AN","SFO","08:59","08:55","412","386","-4","09:11","16","0","0","0","0","0"
"AA","01/09/2022","0185","N105NN","LAX","21:30","21:50","389","363","20","22:09","19","0","0","0","0","0"
"AA","01/09/2022","0255","N115NN","LAX","10:00","09:58","392","357","-2","10:13","15","0","0","0","0","0"
"AA","01/09/2022","0302","N106NN","LAX","18:00","18:19","393","373","19","18:38","19","0","0","0","0","0"
"AA","01/09/2022","0306","N104NN","LAX","16:30","17:01","394","370","31","17:15","14","0","0","0","0","0"
"AA","01/09/2022","0311","N742PS","CLT","13:40","13:37","129","116","-3","13:54","17","0","0","0","0","0"
"AA","01/09/2022","0327","N972AN","CLT","14:59","15:59","136","115","60","16:14","15","39","0","0","0","0"
"AA","01/09/2022","0341","N116AN","LAX","15:10","15:09","397","375","-1","15:24","15","0","0","0","0","0"
"AA","01/09/2022","0366","N813NN","ORD","20:30","20:24","174","162","-6","20:45","21","0","0","0","0","0"
"AA","01/09/2022","0429","N108NN","SNA","16:35","16:33","386","373","-2","16:56","23","0","0","0","0","0"
"AA","01/09/2022","0442","N103NN","BOS","15:45","15:41","75","95","-4","16:22","41","0","0","16","0","0"
"AA","01/09/2022","0493","N704US","CLT","12:00","11:57","125","110","-3","12:11","14","0","0","0","0","0"
"AA","01/09/2022","0495","N913NN","CLT","09:25","11:50","132","108","145","12:03","13","121","0","0","0","0"
"AA","01/09/2022","0595","N757AN","MIA","11:00","10:54","187","176","-6","11:12","18","0","0","0","0","0"
"AA","01/09/2022","0688","N778AN","MIA","13:00","12:53","190","173","-7","13:09","16","0","0","0","0","0"
"AA","01/09/2022","0830","N9017P","JAC","10:30","10:38","318","330","8","10:56","18","8","0","12","0","0"
"AA","01/09/2022","0936","N9019F","STT","09:25","00:00","235","0","0","00:00","0","0","0","0","0","0"
"AA","01/09/2022","1032","N722AN","MIA","09:15","09:13","185","172","-2","09:34","21","0","0","0","0","0"
"AA","01/09/2022","1174","N339SU","MIA","18:15","18:13","195","206","-2","18:47","34","0","0","0","0","0"
"AA","01/09/2022","1228","N316RK","MIA","09:40","09:55","193","184","15","10:09","14","0","0","0","0","0"
"AA","01/09/2022","1274","N890NN","DFW","18:30","18:34","255","258","4","18:57","23","0","0","0","0","0"
"AA","01/09/2022","1330","N951NN","LAS","20:40","22:05","366","341","85","22:32","27","60","0","0","0","0"
"AA","01/09/2022","1355","N741UW","CLT","19:29","19:55","131","132","26","20:15","20","26","0","1","0","0"
"AA","01/09/2022","1444","N973AN","CLT","07:35","00:00","135","0","0","00:00","0","0","0","0","0","0"
"AA","01/09/2022","1479","N755AN","MIA","14:59","15:53","197","204","54","16:16","23","3","0","7","0","51"
"AA","01/09/2022","1487","N949AN","PHX","16:25","16:21","361","345","-4","16:48","27","0","0","0","0","0"
"AA","01/09/2022","1553","N9022G","EGE","11:00","10:57","296","309","-3","11:14","17","0","0","0","0","0"
"AA","01/09/2022","1609","N110AN","BOS","22:45","22:35","74","69","-10","22:59","24","0","0","0","0","0"
"AA","01/09/2022","1610","N751AN","MIA","08:00","07:57","200","188","-3","08:20","23","0","0","0","0","0"
"AA","01/09/2022","1637","N106NN","BOS","12:32","14:13","75","80","101","14:47","34","0","0","5","0","101"
"AA","01/09/2022","1875","N949AN","FLL","07:00","00:00","192","0","0","00:00","0","0","0","0","0","0"
"AA","01/09/2022","1901","N324RA","MIA","16:29","16:23","200","223","-6","16:51","28","0","0","17","0","0"
"AA","01/09/2022","2222","N106NN","BOS","08:25","10:33","83","77","128","11:00","27","122","0","0","0","0"
"AA","01/09/2022","2234","N339SU","DFW","08:00","08:08","268","255","8","08:24","16","0","0","0","0","0"
"AA","01/09/2022","2236","N774AN","LAS","09:30","09:25","352","331","-5","09:48","23","0","0","0","0","0"
"AA","01/09/2022","2262","N8009T","MIA","21:30","21:37","190","188","7","21:53","16","0","0","0","0","0"
"AA","01/09/2022","2268","N750AN","MIA","06:30","06:27","190","171","-3","06:46","19","0","0","0","0","0"
"AA","01/09/2022","2305","N113AN","SFO","17:00","17:56","410","415","56","18:41","45","56","0","5","0","0"
"AA","01/09/2022","2369","N851NN","PHX","06:30","09:11","365","347","161","09:31","20","143","0","0","0","0"
"AA","01/09/2022","2643","N805NN","CLT","06:00","00:00","130","0","0","00:00","0","0","0","0","0","0"
"AA","01/09/2022","2731","N163US","CLT","17:29","17:27","131","114","-2","17:39","12","0","0","0","0","0"
"AA","01/09/2022","2772","N961NN","AUS","17:29","17:55","264","276","26","18:16","21","26","0","12","0","0"
"AA","01/09/2022","2813","N335PH","AUS","08:00","07:57","273","257","-3","08:10","13","0","0","0","0","0"
"AA","01/09/2022","2819","N342RX","ORD","07:50","07:52","186","171","2","08:14","22","0","0","0","0","0"
"AA","01/09/2022","2829","N949NN","PHX","12:45","12:50","361","336","5","13:06","16","0","0","0","0","0"
"AA","01/10/2022","0001","N112AN","LAX","07:30","07:26","394","369","-4","07:46","20","0","0","0","0","0"
"AA","01/10/2022","0003","N113AN","LAX","11:30","23:17","392","372","707","23:37","20","40","0","0","0","647"
"AA","01/10/2022","0076","N108NN","SFO","07:00","06:56","413","399","-4","07:21","25","0","0","0","0","0"
"AA","01/10/2022","0117","N107NN","LAX","19:30","19:26","394","366","-4","19:52","26","0","0","0","0","0"
"AA","01/10/2022","0171","N102NN","LAX","06:00","05:54","394","364","-6","06:12","18","0","0","0","0","0"
"AA","01/10/2022","0177","N115NN","SFO","20:10","20:10","409","386","0","20:33","23","0","0","0","0","0"
"AA","01/10/2022","0179","N113AN","SFO","08:59","08:54","412","403","-5","09:23","29","0","0","0","0","0"
"AA","01/10/2022","0185","N108NN","LAX","21:30","21:23","389","375","-7","21:43","20","0","0","0","0","0"
"AA","01/10/2022","0255","N101NN","LAX","10:00","09:57","392","372","-3","10:14","17","0","0","0","0","0"
"AA","01/10/2022","0302","N116AN","LAX","18:00","17:54","393","356","-6","18:15","21","0","0","0","0","0"
"AA","01/10/2022","0306","N103NN","LAX","16:30","16:28","394","349","-2","16:44","16","0","0","0","0","0"
"AA","01/10/2022","0311","N700UW","CLT","13:40","13:33","129","119","-7","13:51","18","0","0","0","0","0"
"AA","01/10/2022","0327","N990AN","CLT","14:59","14:53","136","124","-6","15:09","16","0","0","0","0","0"
"AA","01/10/2022","0341","N104NN","LAX","15:10","15:09","397","360","-1","15:27","18","0","0","0","0","0"
"AA","01/10/2022","0366","N978NN","ORD","20:30","20:24","174","155","-6","20:46","22","0","0","0","0","0"
"AA","01/10/2022","0429","N106NN","SNA","16:35","16:33","386","345","-2","16:48","15","0","0","0","0","0"
"AA","01/10/2022","0442","N105NN","BOS","15:45","17:18","75","69","93","17:39","21","87","0","0","0","0"
"AA","01/10/2022","0493","N762US","CLT","12:00","11:59","125","116","-1","12:18","19","0","0","0","0","0"
"AA","01/10/2022","0495","N976NN","CLT","09:25","09:25","132","126","0","09:48","23","0","0","0","0","0"
"AA","01/10/2022","0595","N785AN","MIA","11:00","10:53","187","195","-7","11:13","20","0","0","0","0","0"
"AA","01/10/2022","0688","N766AN","MIA","13:00","12:56","190","193","-4","13:23","27","0","0","0","0","0"
"AA","01/10/2022","0936","N9017P","STT","09:25","09:23","235","231","-2","09:46","23","0","0","0","0","0"
"AA","01/10/2022","1032","N725AN","MIA","09:15","09:14","185","193","-1","09:42","28","0","0","0","0","0"
"AA","01/10/2022","1174","N310RF","MIA","18:15","18:06","195","234","-9","18:34","28","0","0","30","0","0"
"AA","01/10/2022","1228","N314RH","MIA","09:40","16:53","193","210","433","17:28","35","433","0","17","0","0"
"AA","01/10/2022","1274","N851NN","DFW","18:30","18:29","255","245","-1","18:56","27","0","0","0","0","0"
"AA","01/10/2022","1330","N832NN","LAS","20:40","20:36","366","333","-4","21:01","25","0","0","0","0","0"
"AA","01/10/2022","1355","N8009T","CLT","19:29","19:24","131","114","-5","19:40","16","0","0","0","0","0"
"AA","01/10/2022","1444","N875NN","CLT","07:35","07:35","135","130","0","07:56","21","0","0","0","0","0"
"AA","01/10/2022","1479","N778AN","MIA","14:59","15:11","197","199","12","15:28","17","0","0","0","0","0"
"AA","01/10/2022","1487","N976NN","PHX","16:25","16:16","361","316","-9","16:33","17","0","0","0","0","0"
"AA","01/10/2022","1553","N9010R","EGE","11:00","10:56","296","286","-4","11:19","23","0","0","0","0","0"
"AA","01/10/2022","1609","N110AN","BOS","22:45","22:44","74","71","-1","23:11","27","0","0","0","0","0"
"AA","01/10/2022","1610","N753AN","MIA","08:00","08:02","200","205","2","08:39","37","0","0","0","0","0"
"AA","01/10/2022","1637","N103NN","BOS","12:32","12:29","75","57","-3","12:42","13","0","0","0","0","0"
"AA","01/10/2022","1875","N829NN","FLL","07:00","06:56","192","209","-4","07:24","28","0","0","0","0","0"
"AA","01/10/2022","1901","N334SM","MIA","16:29","16:26","200","192","-3","16:43","17","0","0","0","0","0"
"AA","01/10/2022","2222","N103NN","BOS","08:25","08:27","83","68","2","08:49","22","0","0","0","0","0"
"AA","01/10/2022","2234","N310RF","DFW","08:00","07:53","268","229","-7","08:13","20","0","0","0","0","0"
"AA","01/10/2022","2268","N793AN","MIA","06:30","06:29","190","188","-1","06:53","24","0","0","0","0","0"
"AA","01/10/2022","2305","N117AN","SFO","17:00","16:52","410","394","-8","17:14","22","0","0","0","0","0"
"AA","01/10/2022","2369","N985NN","PHX","06:30","06:26","365","339","-4","06:54","28","0","0","0","0","0"
"AA","01/10/2022","2643","N899NN","CLT","06:00","05:52","130","133","-8","06:11","19","0","0","0","0","0"
"AA","01/10/2022","2731","N193UW","CLT","17:29","17:25","131","113","-4","17:43","18","0","0","0","0","0"
"AA","01/10/2022","2772","N335PH","AUS","17:29","17:24","264","262","-5","17:41","17","0","0","0","0","0"
"AA","01/10/2022","2813","N986NN","AUS","08:00","07:57","273","254","-3","08:19","22","0","0","0","0","0"
"AA","01/10/2022","2819","N327SK","ORD","07:50","07:43","186","157","-7","08:03","20","0","0","0","0","0"
"AA","01/10/2022","2829","N853NN","PHX","12:45","12:39","361","319","-6","12:58","19","0","0","0","0","0"
"AA","01/11/2022","0001","N106NN","LAX","07:30","07:27","394","367","-3","07:48","21","0","0","0","0","0"
"AA","01/11/2022","0003","N107NN","LAX","11:30","11:20","392","352","-10","11:45","25","0","0","0","0","0"
"AA","01/11/2022","0076","N112AN","SFO","07:00","06:51","413","368","-9","07:07","16","0","0","0","0","0"
"AA","01/11/2022","0117","N103NN","LAX","19:30","19:24","394","368","-6","19:42","18","0","0","0","0","0"
"AA","01/11/2022","0171","N111ZM","LAX","06:00","05:58","394","375","-2","06:18","20","0","0","0","0","0"
"AA","01/11/2022","0177","N101NN","SFO","20:10","20:14","409","388","4","20:34","20","0","0","0","0","0"
